text,base_prob_TRUE,specialist_prob_TRUE,route_band,route_used,final_label
"For Easter  Coin Macao, a luxury dealer for high-brand watches and jewelry, has launched a new collection of limited-edition timepieces, including a unique “egg” shaped watch.",0.00855145,0.014926906,low_015_high_085,base_low_confident_FALSE,FALSE
Detroit’s diverse retail market offers so retailers possibilities to create compelling shopping narratives using a variety of marketing tactics.,0.005134968,0.00905446,low_015_high_085,base_low_confident_FALSE,FALSE
"""Big time Rush,"" Nickello...
The Hollywood Report's Brent Lang reports Deadline Hollywood is reporting that the Nickelodeon network has ordered a new comedy series featuring Big Time Rush, the boy band that stars in the channel's hit show Big Time Rush.",0.025157886,0.028468788,low_015_high_085,base_low_confident_FALSE,FALSE
"These meetings all had low attendance, with only around Mar 570 students of the 245 EN students who answered register for these events were present.",0.8700529,0.84876126,low_015_high_085,base_high_confident_TRUE,TRUE
"Moray MacDonald tells us of Brighton-based BetRewind Ltd, gaming’s newest player in Mondo's world – the company behind the new BetRewind online platform for UK and European sports betting.",0.95489407,0.9147962,low_015_high_085,base_high_confident_TRUE,TRUE
"Sam's heart heard their murmurations even inside the protective layer of his ears. Honeysuckled entered one breath at thrum, and exhaled another.",0.9694763,0.9551373,low_015_high_085,base_high_confident_TRUE,TRUE
"Well I pride...
How To Write Perfect Haynes Bylaws - 90% Off Today!
Ayinger Hirse Bier | BeerSmith Homebrew Blog
Haynes Bylaws - 90% Off Today.",0.9788936,0.9672426,low_015_high_085,base_high_confident_TRUE,TRUE
"English, J.E Transport Phosporylation of glucose includes ATP synthase in oxidative phosphorylation (OXPHOS) complexes.",0.012911668,0.024325388,low_015_high_085,base_low_confident_FALSE,FALSE
"These daybed ideas are selling slow but steady. Based on these garden design ideas, I’m hoping to get more interest in the next few months.",0.005757161,0.008099244,low_015_high_085,base_low_confident_FALSE,FALSE
"At culinary arts colleges located proximately from Hermansbergberges, you could acquire with the master chefs which pick into the culinary arts.",0.9839536,0.9763956,low_015_high_085,base_high_confident_TRUE,TRUE
President Reagan won the debate comparisons wide acclaim even though both parties were able perform very constructive and informative debate.,0.005331446,0.009194009,low_015_high_085,base_low_confident_FALSE,FALSE
Sourdough seed cookies are a perfect accent to soup bowl for dipping sandwiches. Transfer to medium bowl briefly rest herb mixture one minute.,0.89615583,0.9180235,low_015_high_085,base_high_confident_TRUE,TRUE
But before looking eagerly on the recipes and cooking methods . . serve it up and hope for multiple benefits. Based in cultural observations will be born.,0.9874313,0.9813809,low_015_high_085,base_high_confident_TRUE,TRUE
"There people with the help can let go for dispute that occurred secondhand shops, boutique departments, consigntment choices, in the form of clothing.",0.98362523,0.9728117,low_015_high_085,base_high_confident_TRUE,TRUE
A variety of statistical methods are employed robust inferential statistical machine in prolate spheroidal coordinates.,0.01017662,0.022677392,low_015_high_085,base_low_confident_FALSE,FALSE
"DecaGNO 02Sep200yr, ©  MyFoodDiary Jan Larillion, France.",0.5863987,0.57309914,low_015_high_085,specialist_uncertain_band,TRUE
"2027 is already manifesting my dreams of traveling and this just made it better!
Can we get some more information on the accommodations available in the city.",0.096407704,0.14997774,low_015_high_085,base_low_confident_FALSE,FALSE
"People adopt an ""about time; I better think about some new ways for doing things"" attitude when they see that the world is changing.",0.0035317165,0.005803929,low_015_high_085,base_low_confident_FALSE,FALSE
As well put in Mathew Inati�s chart reviewing book says. �Early adopters are...readmore your business�s success.,0.96458966,0.93958676,low_015_high_085,base_high_confident_TRUE,TRUE
"While many elements of financial success impacted which method is most suitable in pursuing financial goals, the study found that the most significant factor was the type of goal being pursued.",0.0037350387,0.006289127,low_015_high_085,base_low_confident_FALSE,FALSE
"That sentiment echoes across industry perception thresholds all throughout London, where web developers, designers, and marketers alike have been voicing their opinions on the topic.",0.006015011,0.010779887,low_015_high_085,base_low_confident_FALSE,FALSE
"Understanding plasticity and variability attracts continual attention, and also raises hard questions about how the human brain generates a wide range of cognitive, perceptual, and motor behaviors, despite its relatively uniform structure and composition.",0.0051632766,0.0097783515,low_015_high_085,base_low_confident_FALSE,FALSE
Plus your Nissan Leaf Plus wins the most fuel-economizing interior design on the market.,0.0053105466,0.00965415,low_015_high_085,base_low_confident_FALSE,FALSE
"Instead use public bicycled transportation system shuttlows . It will save you what puts you satistide, time, and money.",0.9566795,0.93009347,low_015_high_085,base_high_confident_TRUE,TRUE
"Walk at every command, turn/clim – idk you get almost 825 hairballs at times or something similar.",0.8803672,0.8964761,low_015_high_085,base_high_confident_TRUE,TRUE
"Also, just a little grammatics and punctuation nazis among us, can you tell me if this is grammatically correct.",0.005491828,0.009303074,low_015_high_085,base_low_confident_FALSE,FALSE
High-school students– particularly those in urban environmental science organizing efforts with the goal bringing about meaningful environmental determinable effects demonstrated a significant positive relationship between the two variables.,0.009407024,0.033192176,low_015_high_085,base_low_confident_FALSE,FALSE
Studies conducted by BBC Worldwide and the Economist Integrating and globalizing marketing research have anticipated that technology will vastly overpower these difficulties with the help of Artificial Intelligence.,0.9251892,0.9326961,low_015_high_085,base_high_confident_TRUE,TRUE
This denim jacket from Nordis Den might just have my denim moment coming true.,0.0039466172,0.007201873,low_015_high_085,base_low_confident_FALSE,FALSE
A possible solution may be based at the idea of using engaging images to create a visual impact and make the text more appealing to the reader.,0.004137636,0.0074480902,low_015_high_085,base_low_confident_FALSE,FALSE
"They do smell really overwhelming when mixed everyday,help!!"" ""Have you shampoo'd the bears? You've really got their hair all over the place.",0.034405608,0.058270246,low_015_high_085,base_low_confident_FALSE,FALSE
"Unfortunately in cities across America marco and 12 year
old son have been killed in the crossfire of gang violence.",0.0068265074,0.012502386,low_015_high_085,base_low_confident_FALSE,FALSE
"Weekends often offer the cleanliness of having a day for reflection, analyzing your performance from earlier in the week, and planning for the upcoming week.",0.0040523703,0.0071662106,low_015_high_085,base_low_confident_FALSE,FALSE
"future world in which students wrestlivezyb. Based in Ontario, we are a leading supplier of quality school furniture, providing a wide range of educational furniture solutions, including classroom chairs, tables, storage solutions, and more.",0.013621591,0.021130031,low_015_high_085,base_low_confident_FALSE,FALSE
"Although you often have to deflotte aids from the fridge before they add up, the freezer is the best place to store them.",0.0048861476,0.007597843,low_015_high_085,base_low_confident_FALSE,FALSE
Dream Catcherman - Brian Blanchiat writes about personal dreams coming alive- and what is happening in the world.,0.005759345,0.010522927,low_015_high_085,base_low_confident_FALSE,FALSE
"A true smile involves the contraction away, as in the phrase smile from camel’s hump, and the opening up of the corners of the mouth, as in the phrase smile from ear to ear.",0.011031385,0.024878971,low_015_high_085,base_low_confident_FALSE,FALSE
"† I suggest everyone stays esparkled at home – especially you. I’m being a bit sarcastic here, but I have no idea why you need to be all up in everyone’s business.",0.0131488,0.020788657,low_015_high_085,base_low_confident_FALSE,FALSE
"When setting future goals, consider overlyfitting your budget or how much money you are able to save.",0.0040490422,0.006922353,low_015_high_085,base_low_confident_FALSE,FALSE
[DECODE ERROR] Invalid characters found.,0.008015548,0.01501201,low_015_high_085,base_low_confident_FALSE,FALSE
"So too—in somewhat different form—I admire sessions in government Chambers, which have their specifics. They got me through the days where all the wheels of my brain seemed to have come to a grinding halt and I could not think straight.",0.82162565,0.761649,low_015_high_085,specialist_uncertain_band,TRUE
It will makes the clothes storage more open and organized without clutter up. Folding tables are available in different sizes and shapes.,0.006760862,0.011037263,low_015_high_085,base_low_confident_FALSE,FALSE
Here at home it seems harder-to-coeree children will only accept so many vegetables in one meal.,0.0042780987,0.007284103,low_015_high_085,base_low_confident_FALSE,FALSE
